"huc4","lagoslakeid","neon_zoneid","year","month","pct","lake_lat_decdeg","lake_lon_decdeg","wy.month","usgs.month","date.pct","date.lwy","date.usgs","pct.lwy","pct.usgs"
"0511",262001,"neon_7",2018,4,124.1,37.3280952796,-87.394335738,8,9,2018-04-30,2018-08-31,2018-09-30,1586.51,1600.25
"0511",262001,"neon_7",2016,3,167.33,37.3280952796,-87.394335738,8,9,2016-03-31,2016-08-31,2016-09-30,1662.56,1688.87
"0511",262001,"neon_7",2010,11,170.12,37.3280952796,-87.394335738,8,9,2010-11-30,2010-08-31,2010-09-30,1277.62,1117.67
"0511",262001,"neon_7",2014,1,57.2,37.3280952796,-87.394335738,8,9,2014-01-31,2014-08-31,2014-09-30,1308.45,1246.8
"0511",262001,"neon_7",2011,2,137.29,37.3280952796,-87.394335738,8,9,2011-02-28,2011-08-31,2011-09-30,1474.03,1569.74
"0511",262001,"neon_7",2013,11,73.39,37.3280952796,-87.394335738,8,9,2013-11-30,2013-08-31,2013-09-30,1500.18,1473.88
"0511",262001,"neon_7",2015,3,181.1,37.3280952796,-87.394335738,8,9,2015-03-31,2015-08-31,2015-09-30,1359.1,1359.72
"0511",262174,"neon_7",2016,9,87.59,37.4045668183,-86.4406683378,8,9,2016-09-30,2016-08-31,2016-09-30,1675.56,1679.81
"0511",262174,"neon_7",2017,5,159.22,37.4045668183,-86.4406683378,8,9,2017-05-31,2017-08-31,2017-09-30,1282.67,1388.69
"0511",262174,"neon_7",2018,11,177.94,37.4045668183,-86.4406683378,8,9,2018-11-30,2018-08-31,2018-09-30,1615.74,1583.53
"0511",262174,"neon_7",2014,3,93,37.4045668183,-86.4406683378,8,9,2014-03-31,2014-08-31,2014-09-30,1209.77,1121.3
"0511",262174,"neon_7",2011,12,148.92,37.4045668183,-86.4406683378,8,9,2011-12-31,2011-08-31,2011-09-30,1579.04,1713.39
"0511",262174,"neon_7",2009,4,162.9,37.4045668183,-86.4406683378,8,9,2009-04-30,2009-08-31,2009-09-30,1397.57,1466.48
"0511",262174,"neon_7",2015,10,129.15,37.4045668183,-86.4406683378,8,9,2015-10-31,2015-08-31,2015-09-30,1468.36,1515.43
"0511",262174,"neon_7",2012,12,121.63,37.4045668183,-86.4406683378,8,9,2012-12-31,2012-08-31,2012-09-30,1324.55,1332.47
"0511",262174,"neon_7",2010,2,59.72,37.4045668183,-86.4406683378,8,9,2010-02-28,2010-08-31,2010-09-30,1286.38,1202.73
"0511",262174,"neon_7",2013,3,139.66,37.4045668183,-86.4406683378,8,9,2013-03-31,2013-08-31,2013-09-30,1504.23,1468.62
"0512",79333,"neon_6",2017,8,35.67,40.5426128433,-85.5843066447,8,9,2017-08-31,2017-08-31,2017-09-30,1119.45,1076.97
"0512",79333,"neon_6",2018,12,59.68,40.5426128433,-85.5843066447,8,9,2018-12-31,2018-08-31,2018-09-30,1106.57,1183.54
"0512",79333,"neon_6",2014,11,80.56,40.5426128433,-85.5843066447,8,9,2014-11-30,2014-08-31,2014-09-30,1147.15,1176.91
"0512",79333,"neon_6",2016,10,70.9,40.5426128433,-85.5843066447,8,9,2016-10-31,2016-08-31,2016-09-30,994.82,1010.43
"0512",79333,"neon_6",2015,10,38.97,40.5426128433,-85.5843066447,8,9,2015-10-31,2015-08-31,2015-09-30,1176.69,1144.64
"0512",79333,"neon_6",2013,7,95.41,40.5426128433,-85.5843066447,8,9,2013-07-31,2013-08-31,2013-09-30,1237.63,1142.09
"0512",79333,"neon_6",2009,5,103.32,40.5426128433,-85.5843066447,8,9,2009-05-31,2009-08-31,2009-09-30,977.99,975.68
"0512",79333,"neon_6",2012,12,73.24,40.5426128433,-85.5843066447,8,9,2012-12-31,2012-08-31,2012-09-30,1016.16,1068.93
"0512",79333,"neon_6",2011,1,46.89,40.5426128433,-85.5843066447,8,9,2011-01-31,2011-08-31,2011-09-30,979.2,1089.52
"0512",79333,"neon_6",2010,10,38.39,40.5426128433,-85.5843066447,8,9,2010-10-31,2010-08-31,2010-09-30,1067.11,1045.26
"0512",265680,"neon_6",2011,1,26.15,40.7918179341,-86.7916195422,8,9,2011-01-31,2011-08-31,2011-09-30,1152.33,1213.9
"0512",265680,"neon_6",2009,4,116.99,40.7918179341,-86.7916195422,8,9,2009-04-30,2009-08-31,2009-09-30,1027.44,949.38
"0512",265680,"neon_6",2014,1,66.78,40.7918179341,-86.7916195422,8,9,2014-01-31,2014-08-31,2014-09-30,1166.69,1219.37
"0512",265680,"neon_6",2012,11,19.47,40.7918179341,-86.7916195422,8,9,2012-11-30,2012-08-31,2012-09-30,817.97,762.95
"0512",265680,"neon_6",2013,7,89.77,40.7918179341,-86.7916195422,8,9,2013-07-31,2013-08-31,2013-09-30,1107.79,1140.61
"0512",265680,"neon_6",2016,12,41.64,40.7918179341,-86.7916195422,8,9,2016-12-31,2016-08-31,2016-09-30,1150.86,1152.36
"0512",265680,"neon_6",2015,3,39.81,40.7918179341,-86.7916195422,8,9,2015-03-31,2015-08-31,2015-09-30,1282.11,1213.72
"0512",265680,"neon_6",2018,3,59.71,40.7918179341,-86.7916195422,8,9,2018-03-31,2018-08-31,2018-09-30,1043.66,1070.27
"0512",263612,"neon_6",2018,5,59.01,39.7991483909,-86.5627907181,8,9,2018-05-31,2018-08-31,2018-09-30,1119.82,1285.6
"0512",263612,"neon_6",2012,5,73.99,39.7991483909,-86.5627907181,8,9,2012-05-31,2012-08-31,2012-09-30,978.24,1038.51
"0512",265680,"neon_6",2010,12,35.09,40.7918179341,-86.7916195422,8,9,2010-12-31,2010-08-31,2010-09-30,1139.38,1174.86
"0512",266298,"neon_6",2018,11,92.85,39.8464902294,-86.9883202569,8,9,2018-11-30,2018-08-31,2018-09-30,1183.25,1346.56
"0512",266298,"neon_6",2016,8,160.86,39.8464902294,-86.9883202569,8,9,2016-08-31,2016-08-31,2016-09-30,1226.17,1237.53
"0512",266298,"neon_6",2017,10,107.76,39.8464902294,-86.9883202569,8,9,2017-10-31,2017-08-31,2017-09-30,970.29,918.76
"0512",263612,"neon_6",2010,12,31.63,39.7991483909,-86.5627907181,8,9,2010-12-31,2010-08-31,2010-09-30,1076.65,1069.68
"0512",265680,"neon_6",2017,2,41.8,40.7918179341,-86.7916195422,8,9,2017-02-28,2017-08-31,2017-09-30,1206.36,1156.04
"0512",263612,"neon_6",2014,12,66.52,39.7991483909,-86.5627907181,8,9,2014-12-31,2014-08-31,2014-09-30,1195.46,1184.92
"0512",263612,"neon_6",2016,2,45.65,39.7991483909,-86.5627907181,8,9,2016-02-29,2016-08-31,2016-09-30,1110.65,1177.73
"0512",263612,"neon_6",2009,3,43.52,39.7991483909,-86.5627907181,8,9,2009-03-31,2009-08-31,2009-09-30,1205.53,1154.03
"0512",263612,"neon_6",2017,1,101.49,39.7991483909,-86.5627907181,8,9,2017-01-31,2017-08-31,2017-09-30,1240.04,1149.17
"0512",263612,"neon_6",2015,7,271.53,39.7991483909,-86.5627907181,8,9,2015-07-31,2015-08-31,2015-09-30,1290.07,1260.89
"0512",263612,"neon_6",2011,9,133.4,39.7991483909,-86.5627907181,8,9,2011-09-30,2011-08-31,2011-09-30,1126.87,1238.7
"0512",263612,"neon_6",2013,1,158.39,39.7991483909,-86.5627907181,8,9,2013-01-31,2013-08-31,2013-09-30,1261.7,1169.1
"0512",263599,"neon_6",2011,9,126.92,39.6351773103,-86.6508569584,8,9,2011-09-30,2011-08-31,2011-09-30,1162.79,1265.59
"0512",263599,"neon_6",2015,1,43.64,39.6351773103,-86.6508569584,8,9,2015-01-31,2015-08-31,2015-09-30,1313.44,1290.18
"0512",79348,"neon_6",2012,4,29.33,40.5881713519,-85.6092661194,8,9,2012-04-30,2012-08-31,2012-09-30,1027.28,1039.16
"0512",79348,"neon_6",2015,6,276.81,40.5881713519,-85.6092661194,8,9,2015-06-30,2015-08-31,2015-09-30,1184.75,1111.69
"0512",263599,"neon_6",2013,3,42.77,39.6351773103,-86.6508569584,8,9,2013-03-31,2013-08-31,2013-09-30,1303.84,1217.37
"0512",263327,"neon_6",2013,12,93.99,39.6383000195,-87.316446176,8,9,2013-12-31,2013-08-31,2013-09-30,1215.74,1141.3
"0512",266298,"neon_6",2009,4,182.53,39.8464902294,-86.9883202569,8,9,2009-04-30,2009-08-31,2009-09-30,1302.77,1232.07
"0512",266298,"neon_6",2014,7,111.4,39.8464902294,-86.9883202569,8,9,2014-07-31,2014-08-31,2014-09-30,1146.34,1122.79
"0512",266298,"neon_6",2010,7,139.68,39.8464902294,-86.9883202569,8,9,2010-07-31,2010-08-31,2010-09-30,1156.74,1179.69
"0512",266298,"neon_6",2012,5,93.25,39.8464902294,-86.9883202569,8,9,2012-05-31,2012-08-31,2012-09-30,978.58,1015.73
"0512",79348,"neon_6",2013,9,83.04,40.5881713519,-85.6092661194,8,9,2013-09-30,2013-08-31,2013-09-30,1233.97,1159.16
"0512",79348,"neon_6",2010,6,214.66,40.5881713519,-85.6092661194,8,9,2010-06-30,2010-08-31,2010-09-30,1054.99,1035.07
"0512",263599,"neon_6",2012,8,120.55,39.6351773103,-86.6508569584,8,9,2012-08-31,2012-08-31,2012-09-30,998.73,1071.44
"0512",263599,"neon_6",2017,5,160.03,39.6351773103,-86.6508569584,8,9,2017-05-31,2017-08-31,2017-09-30,1220.91,1105.72
"0512",266298,"neon_6",2015,6,291,39.8464902294,-86.9883202569,8,9,2015-06-30,2015-08-31,2015-09-30,1208.45,1187.3
"0512",266298,"neon_6",2013,10,81.32,39.8464902294,-86.9883202569,8,9,2013-10-31,2013-08-31,2013-09-30,1229.29,1209.65
"0512",266298,"neon_6",2011,7,73.31,39.8464902294,-86.9883202569,8,9,2011-07-31,2011-08-31,2011-09-30,1072.61,1112.49
"0512",79348,"neon_6",2014,12,46.67,40.5881713519,-85.6092661194,8,9,2014-12-31,2014-08-31,2014-09-30,1067.07,1115.57
"0512",263599,"neon_6",2014,10,115.07,39.6351773103,-86.6508569584,8,9,2014-10-31,2014-08-31,2014-09-30,1266.55,1227.04
"0512",263599,"neon_6",2010,3,72.11,39.6351773103,-86.6508569584,8,9,2010-03-31,2010-08-31,2010-09-30,1050.07,1032.88
"0512",263599,"neon_6",2016,1,39.91,39.6351773103,-86.6508569584,8,9,2016-01-31,2016-08-31,2016-09-30,1205.07,1285.46
"0512",263327,"neon_6",2016,4,160.9,39.6383000195,-87.316446176,8,9,2016-04-30,2016-08-31,2016-09-30,1338.63,1352.63
"0512",263327,"neon_6",2015,5,82.8,39.6383000195,-87.316446176,8,9,2015-05-31,2015-08-31,2015-09-30,1086.35,1081.12
"0512",263327,"neon_6",2014,11,60.13,39.6383000195,-87.316446176,8,9,2014-11-30,2014-08-31,2014-09-30,1141.45,1164.96
"0512",263327,"neon_6",2009,2,103.76,39.6383000195,-87.316446176,8,9,2009-02-28,2009-08-31,2009-09-30,1383.12,1276.75
"0512",79348,"neon_6",2017,11,132.18,40.5881713519,-85.6092661194,8,9,2017-11-30,2017-08-31,2017-09-30,1132.92,1116.75
"0512",79348,"neon_6",2011,2,111.78,40.5881713519,-85.6092661194,8,9,2011-02-28,2011-08-31,2011-09-30,1002.66,1129.39
"0512",79348,"neon_6",2009,6,96.44,40.5881713519,-85.6092661194,8,9,2009-06-30,2009-08-31,2009-09-30,976.24,960.48
"0512",79348,"neon_6",2016,12,42.58,40.5881713519,-85.6092661194,8,9,2016-12-31,2016-08-31,2016-09-30,958.38,973.61
"0512",79348,"neon_6",2018,6,158.83,40.5881713519,-85.6092661194,8,9,2018-06-30,2018-08-31,2018-09-30,1105.09,1184.98
"0512",113381,"neon_7",2017,2,16.07,38.4294941854,-87.6456535053,8,9,2017-02-28,2017-08-31,2017-09-30,948.54,884.93
"0512",268300,"neon_7",2013,6,235,38.5837402503,-87.3686399271,8,9,2013-06-30,2013-08-31,2013-09-30,1441.59,1296.53
"0512",268300,"neon_7",2017,5,167.8,38.5837402503,-87.3686399271,8,9,2017-05-31,2017-08-31,2017-09-30,891.4,839.25
"0512",268300,"neon_7",2010,12,33.76,38.5837402503,-87.3686399271,8,9,2010-12-31,2010-08-31,2010-09-30,1283.65,1136.61
"0512",268300,"neon_7",2012,10,98.14,38.5837402503,-87.3686399271,8,9,2012-10-31,2012-08-31,2012-09-30,992.42,1038.51
"0512",113381,"neon_7",2011,12,129.62,38.4294941854,-87.6456535053,8,9,2011-12-31,2011-08-31,2011-09-30,1397.49,1570.68
"0512",113381,"neon_7",2013,3,95.78,38.4294941854,-87.6456535053,8,9,2013-03-31,2013-08-31,2013-09-30,1387.12,1240.25
"0512",263327,"neon_6",2010,9,26.5,39.6383000195,-87.316446176,8,9,2010-09-30,2010-08-31,2010-09-30,1131.87,1132.96
"0512",263327,"neon_6",2011,5,133.02,39.6383000195,-87.316446176,8,9,2011-05-31,2011-08-31,2011-09-30,1150.03,1192.17
"0512",263327,"neon_6",2017,8,15.73,39.6383000195,-87.316446176,8,9,2017-08-31,2017-08-31,2017-09-30,973.29,896.88
"0512",263327,"neon_6",2018,2,92.2,39.6383000195,-87.316446176,8,9,2018-02-28,2018-08-31,2018-09-30,1132.97,1313.09
"0512",268300,"neon_7",2016,6,71.8,38.5837402503,-87.3686399271,8,9,2016-06-30,2016-08-31,2016-09-30,1320.18,1339.68
"0512",268300,"neon_7",2009,11,39.35,38.5837402503,-87.3686399271,8,9,2009-11-30,2009-08-31,2009-09-30,1225.16,1260.62
"0512",113381,"neon_7",2016,11,65.76,38.4294941854,-87.6456535053,8,9,2016-11-30,2016-08-31,2016-09-30,1293.71,1314.38
"0512",113381,"neon_7",2018,7,29.53,38.4294941854,-87.6456535053,8,9,2018-07-31,2018-08-31,2018-09-30,1266.61,1468.54
"0512",113381,"neon_7",2014,10,166.12,38.4294941854,-87.6456535053,8,9,2014-10-31,2014-08-31,2014-09-30,1348.74,1319.91
"0512",268300,"neon_7",2018,1,82.42,38.5837402503,-87.3686399271,8,9,2018-01-31,2018-08-31,2018-09-30,1117.23,1285.8
"0512",263999,"neon_7",2015,4,144.23,38.8890800651,-87.4318216121,8,9,2015-04-30,2015-08-31,2015-09-30,1303,1247.23
"0512",268300,"neon_7",2011,12,130.51,38.5837402503,-87.3686399271,8,9,2011-12-31,2011-08-31,2011-09-30,1360.12,1517.58
"0512",268300,"neon_7",2014,3,51.37,38.5837402503,-87.3686399271,8,9,2014-03-31,2014-08-31,2014-09-30,1392.25,1383.14
"0512",268300,"neon_7",2015,12,121.21,38.5837402503,-87.3686399271,8,9,2015-12-31,2015-08-31,2015-09-30,1402.01,1386.05
"0512",113381,"neon_7",2012,3,59.79,38.4294941854,-87.6456535053,8,9,2012-03-31,2012-08-31,2012-09-30,970.62,1035.32
"0512",113381,"neon_7",2015,12,128.25,38.4294941854,-87.6456535053,8,9,2015-12-31,2015-08-31,2015-09-30,1410.33,1405.3
"0512",113381,"neon_7",2009,2,70.26,38.4294941854,-87.6456535053,8,9,2009-02-28,2009-08-31,2009-09-30,1242.91,1325.87
"0512",263999,"neon_7",2011,7,77.52,38.8890800651,-87.4318216121,8,9,2011-07-31,2011-08-31,2011-09-30,1130,1240.58
"0512",263999,"neon_7",2014,4,210.3,38.8890800651,-87.4318216121,8,9,2014-04-30,2014-08-31,2014-09-30,1231.61,1287.08
"0512",263999,"neon_7",2016,2,72.43,38.8890800651,-87.4318216121,8,9,2016-02-29,2016-08-31,2016-09-30,1289.15,1328.62
"0512",263999,"neon_7",2012,1,106.63,38.8890800651,-87.4318216121,8,9,2012-01-31,2012-08-31,2012-09-30,948.04,966.76
"0512",263999,"neon_7",2017,8,36.93,38.8890800651,-87.4318216121,8,9,2017-08-31,2017-08-31,2017-09-30,985.52,896.37
"0512",263999,"neon_7",2018,1,70.96,38.8890800651,-87.4318216121,8,9,2018-01-31,2018-08-31,2018-09-30,1160.45,1385.3
"0512",263999,"neon_7",2010,2,37.97,38.8890800651,-87.4318216121,8,9,2010-02-28,2010-08-31,2010-09-30,1257.99,1138.96
"0512",263599,"neon_6",2018,8,131.93,39.6351773103,-86.6508569584,8,9,2018-08-31,2018-08-31,2018-09-30,1109.64,1249.19
"0512",263599,"neon_6",2009,2,103.95,39.6351773103,-86.6508569584,8,9,2009-02-28,2009-08-31,2009-09-30,1257.07,1198.23
"0512",263999,"neon_7",2013,3,79.3,38.8890800651,-87.4318216121,8,9,2013-03-31,2013-08-31,2013-09-30,1345.27,1248.73
"0512",263999,"neon_7",2009,1,47.83,38.8890800651,-87.4318216121,8,9,2009-01-31,2009-08-31,2009-09-30,1208.05,1268.53
"0512",113381,"neon_7",2010,3,102.48,38.4294941854,-87.6456535053,8,9,2010-03-31,2010-08-31,2010-09-30,1229.87,1047.57
"0512",263401,"neon_7",2016,11,70.7,38.3563860293,-87.223437708,8,9,2016-11-30,2016-08-31,2016-09-30,1402.5,1409.68
"0512",263401,"neon_7",2013,7,103.8,38.3563860293,-87.223437708,8,9,2013-07-31,2013-08-31,2013-09-30,1463.03,1258.16
"0512",38773,"neon_6",2014,4,119.01,40.433172605,-85.590295457,8,9,2014-04-30,2014-08-31,2014-09-30,1069.49,1044.61
"0512",38773,"neon_6",2016,1,36.48,40.433172605,-85.590295457,8,9,2016-01-31,2016-08-31,2016-09-30,1003.06,1060.93
"0512",38773,"neon_6",2017,3,91.46,40.433172605,-85.590295457,8,9,2017-03-31,2017-08-31,2017-09-30,1207.71,1135.4
"0512",38773,"neon_6",2009,4,183,40.433172605,-85.590295457,8,9,2009-04-30,2009-08-31,2009-09-30,1039.58,1052.72
"0512",265243,"neon_7",2013,7,70.41,39.1670560681,-85.5874496373,8,9,2013-07-31,2013-08-31,2013-09-30,1087.88,1074.87
"0512",265243,"neon_7",2012,11,23.89,39.1670560681,-85.5874496373,8,9,2012-11-30,2012-08-31,2012-09-30,1135.55,1135.05
"0512",265243,"neon_7",2018,1,73.47,39.1670560681,-85.5874496373,8,9,2018-01-31,2018-08-31,2018-09-30,1347.59,1470.59
"0512",263401,"neon_7",2014,10,145.91,38.3563860293,-87.223437708,8,9,2014-10-31,2014-08-31,2014-09-30,1417.93,1419.13
"0512",263401,"neon_7",2010,9,19.46,38.3563860293,-87.223437708,8,9,2010-09-30,2010-08-31,2010-09-30,1259.24,1124.75
"0512",265243,"neon_7",2010,12,51.21,39.1670560681,-85.5874496373,8,9,2010-12-31,2010-08-31,2010-09-30,1142.77,1036.45
"0512",265243,"neon_7",2011,7,30.23,39.1670560681,-85.5874496373,8,9,2011-07-31,2011-08-31,2011-09-30,1264.45,1372.03
"0512",265243,"neon_7",2014,2,56.53,39.1670560681,-85.5874496373,8,9,2014-02-28,2014-08-31,2014-09-30,1304.03,1273.68
"0512",265243,"neon_7",2016,8,180.36,39.1670560681,-85.5874496373,8,9,2016-08-31,2016-08-31,2016-09-30,1483.03,1584.78
"0512",265243,"neon_7",2015,4,151.33,39.1670560681,-85.5874496373,8,9,2015-04-30,2015-08-31,2015-09-30,1374.47,1327.71
"0512",18910,"neon_6",2013,11,130.71,39.4506451017,-87.2090774015,8,9,2013-11-30,2013-08-31,2013-09-30,1290,1203.02
"0512",18910,"neon_6",2010,9,25.18,39.4506451017,-87.2090774015,8,9,2010-09-30,2010-08-31,2010-09-30,1186.92,1177.36
"0512",263401,"neon_7",2009,4,137.28,38.3563860293,-87.223437708,8,9,2009-04-30,2009-08-31,2009-09-30,1251.4,1331.05
"0512",263401,"neon_7",2015,12,128.01,38.3563860293,-87.223437708,8,9,2015-12-31,2015-08-31,2015-09-30,1448.61,1415.75
"0512",263401,"neon_7",2018,4,107.97,38.3563860293,-87.223437708,8,9,2018-04-30,2018-08-31,2018-09-30,1340.47,1513.62
"0512",18910,"neon_6",2011,2,142.33,39.4506451017,-87.2090774015,8,9,2011-02-28,2011-08-31,2011-09-30,1231.11,1290.92
"0512",264330,"neon_7",2009,12,68.73,38.4367259298,-86.5113182887,8,9,2009-12-31,2009-08-31,2009-09-30,1339.77,1460.84
"0512",265243,"neon_7",2009,2,49.75,39.1670560681,-85.5874496373,8,9,2009-02-28,2009-08-31,2009-09-30,1190.25,1262.23
"0512",264853,"neon_6",2012,11,39.91,39.5382282927,-87.1408168694,8,9,2012-11-30,2012-08-31,2012-09-30,923.94,965.44
"0512",264853,"neon_6",2015,5,85.02,39.5382282927,-87.1408168694,8,9,2015-05-31,2015-08-31,2015-09-30,1169.01,1167.75
"0512",264853,"neon_6",2011,6,122.19,39.5382282927,-87.1408168694,8,9,2011-06-30,2011-08-31,2011-09-30,1173.39,1236.42
"0512",264853,"neon_6",2013,1,155.84,39.5382282927,-87.1408168694,8,9,2013-01-31,2013-08-31,2013-09-30,1277.69,1215.5
"0512",38773,"neon_6",2018,4,81.24,40.433172605,-85.590295457,8,9,2018-04-30,2018-08-31,2018-09-30,1130.71,1262.12
"0512",38773,"neon_6",2010,10,23.18,40.433172605,-85.590295457,8,9,2010-10-31,2010-08-31,2010-09-30,1151.65,1123.01
"0512",38773,"neon_6",2011,5,143.15,40.433172605,-85.590295457,8,9,2011-05-31,2011-08-31,2011-09-30,944.21,1056.01
"0512",38773,"neon_6",2012,2,41.17,40.433172605,-85.590295457,8,9,2012-02-29,2012-08-31,2012-09-30,1010.11,1041.87
"0512",38773,"neon_6",2015,4,107.98,40.433172605,-85.590295457,8,9,2015-04-30,2015-08-31,2015-09-30,1121.02,1110.23
"0512",38773,"neon_6",2013,12,86.91,40.433172605,-85.590295457,8,9,2013-12-31,2013-08-31,2013-09-30,1210.65,1147.73
"0512",265243,"neon_7",2017,12,47.27,39.1670560681,-85.5874496373,8,9,2017-12-31,2017-08-31,2017-09-30,1297.48,1216.97
"0512",264330,"neon_7",2010,9,12.23,38.4367259298,-86.5113182887,8,9,2010-09-30,2010-08-31,2010-09-30,1350.2,1155.62
"0512",263401,"neon_7",2012,7,49.97,38.3563860293,-87.223437708,8,9,2012-07-31,2012-08-31,2012-09-30,1060.98,1161.51
"0512",263401,"neon_7",2017,8,20.55,38.3563860293,-87.223437708,8,9,2017-08-31,2017-08-31,2017-09-30,979.42,990.39
"0512",268248,"neon_7",2017,5,177.29,38.8668906397,-87.517165305,8,9,2017-05-31,2017-08-31,2017-09-30,985.47,905.19
"0512",268248,"neon_7",2016,4,141.95,38.8668906397,-87.517165305,8,9,2016-04-30,2016-08-31,2016-09-30,1319.46,1343.2
"0512",268248,"neon_7",2014,1,53.89,38.8668906397,-87.517165305,8,9,2014-01-31,2014-08-31,2014-09-30,1244.03,1304.85
"0512",268248,"neon_7",2013,10,104.69,38.8668906397,-87.517165305,8,9,2013-10-31,2013-08-31,2013-09-30,1374.84,1252.51
"0512",268248,"neon_7",2012,7,28.96,38.8668906397,-87.517165305,8,9,2012-07-31,2012-08-31,2012-09-30,955.53,1005.35
"0512",268248,"neon_7",2011,9,133.06,38.8668906397,-87.517165305,8,9,2011-09-30,2011-08-31,2011-09-30,1170.59,1270.28
"0512",268248,"neon_7",2010,11,137.72,38.8668906397,-87.517165305,8,9,2010-11-30,2010-08-31,2010-09-30,1277.48,1156.46
"0512",268248,"neon_7",2009,7,111.05,38.8668906397,-87.517165305,8,9,2009-07-31,2009-08-31,2009-09-30,1179.26,1245.36
"0512",268248,"neon_7",2015,2,45.53,38.8668906397,-87.517165305,8,9,2015-02-28,2015-08-31,2015-09-30,1288.33,1245.08
"0512",264330,"neon_7",2014,9,103.72,38.4367259298,-86.5113182887,8,9,2014-09-30,2014-08-31,2014-09-30,1530.41,1526.72
"0512",264330,"neon_7",2018,7,90.27,38.4367259298,-86.5113182887,8,9,2018-07-31,2018-08-31,2018-09-30,1519.12,1620.07
"0512",18910,"neon_6",2014,8,107.06,39.4506451017,-87.2090774015,8,9,2014-08-31,2014-08-31,2014-09-30,1179.37,1220.21
"0512",18910,"neon_6",2015,12,186.24,39.4506451017,-87.2090774015,8,9,2015-12-31,2015-08-31,2015-09-30,1129.3,1105.65
"0512",268248,"neon_7",2018,1,66.55,38.8668906397,-87.517165305,8,9,2018-01-31,2018-08-31,2018-09-30,1120.37,1332.96
"0512",18910,"neon_6",2017,10,125.57,39.4506451017,-87.2090774015,8,9,2017-10-31,2017-08-31,2017-09-30,1207.25,1115.85
"0512",18910,"neon_6",2018,1,52.28,39.4506451017,-87.2090774015,8,9,2018-01-31,2018-08-31,2018-09-30,1128.65,1242.5
"0512",18910,"neon_6",2016,4,134.71,39.4506451017,-87.2090774015,8,9,2016-04-30,2016-08-31,2016-09-30,1325.91,1372.79
"0512",266229,"neon_7",2016,5,125.43,38.9251885967,-87.1306066156,8,9,2016-05-31,2016-08-31,2016-09-30,1392.59,1431.45
"0512",266229,"neon_7",2017,4,96.9,38.9251885967,-87.1306066156,8,9,2017-04-30,2017-08-31,2017-09-30,1017.48,930.6
"0512",266229,"neon_7",2010,5,185.88,38.9251885967,-87.1306066156,8,9,2010-05-31,2010-08-31,2010-09-30,1330.82,1203.89
"0512",266229,"neon_7",2009,9,159.5,38.9251885967,-87.1306066156,8,9,2009-09-30,2009-08-31,2009-09-30,1272.67,1340.23
"0512",263401,"neon_7",2011,1,51.02,38.3563860293,-87.223437708,8,9,2011-01-31,2011-08-31,2011-09-30,1425.29,1582.8
"0512",266229,"neon_7",2013,1,165.86,38.9251885967,-87.1306066156,8,9,2013-01-31,2013-08-31,2013-09-30,1348.16,1216.97
"0512",266229,"neon_7",2012,3,52.4,38.9251885967,-87.1306066156,8,9,2012-03-31,2012-08-31,2012-09-30,1028.51,1056
"0512",266229,"neon_7",2014,5,113.49,38.9251885967,-87.1306066156,8,9,2014-05-31,2014-08-31,2014-09-30,1292.35,1326.1
"0512",264330,"neon_7",2016,6,121.53,38.4367259298,-86.5113182887,8,9,2016-06-30,2016-08-31,2016-09-30,1645.15,1667.29
"0512",264330,"neon_7",2011,5,223.39,38.4367259298,-86.5113182887,8,9,2011-05-31,2011-08-31,2011-09-30,1486.12,1620.99
"0512",264330,"neon_7",2013,2,74.96,38.4367259298,-86.5113182887,8,9,2013-02-28,2013-08-31,2013-09-30,1355.53,1280.27
"0512",264330,"neon_7",2012,9,182.67,38.4367259298,-86.5113182887,8,9,2012-09-30,2012-08-31,2012-09-30,1316.78,1352.35
"0512",264330,"neon_7",2017,7,280.57,38.4367259298,-86.5113182887,8,9,2017-07-31,2017-08-31,2017-09-30,1311.38,1347.7
"0512",264330,"neon_7",2015,5,87.88,38.4367259298,-86.5113182887,8,9,2015-05-31,2015-08-31,2015-09-30,1649.36,1584.6
"0512",266229,"neon_7",2018,5,50.8,38.9251885967,-87.1306066156,8,9,2018-05-31,2018-08-31,2018-09-30,1152.44,1347.52
"0512",264853,"neon_6",2014,4,156.39,39.5382282927,-87.1408168694,8,9,2014-04-30,2014-08-31,2014-09-30,1200.79,1205.5
"0512",264853,"neon_6",2018,8,166.57,39.5382282927,-87.1408168694,8,9,2018-08-31,2018-08-31,2018-09-30,1108.18,1243.53
"0512",264853,"neon_6",2010,11,108.07,39.5382282927,-87.1408168694,8,9,2010-11-30,2010-08-31,2010-09-30,1099.32,1093.69
"0512",264853,"neon_6",2016,8,198.98,39.5382282927,-87.1408168694,8,9,2016-08-31,2016-08-31,2016-09-30,1348,1380.11
"0512",264853,"neon_6",2009,11,33.15,39.5382282927,-87.1408168694,8,9,2009-11-30,2009-08-31,2009-09-30,1327.34,1267.4
"0512",264853,"neon_6",2017,4,151.28,39.5382282927,-87.1408168694,8,9,2017-04-30,2017-08-31,2017-09-30,1113.58,1024.75
"0512",18910,"neon_6",2012,8,107.55,39.4506451017,-87.2090774015,8,9,2012-08-31,2012-08-31,2012-09-30,974.07,1018.71
"0512",266229,"neon_7",2015,1,65.41,38.9251885967,-87.1306066156,8,9,2015-01-31,2015-08-31,2015-09-30,1365.61,1351.24
